# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = model_f6d203da4b4be6518c3b213b4e726920_model
# start_datetime = 2026-07-24 07:20:15 UTC
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.95
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/gw/hc72by314msbfbhm58gh0fgc0000gn/T/Rtmp7fDTmz/standata-15efa2709d7e4.json
# init = 2 (Default)
# random
#   seed = 1706049589
# output
#   file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_f6d203da4b4be6518c3b213b4e726920-202607240920-2-1c2132.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = 8 (Default)
#   profile_file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_f6d203da4b4be6518c3b213b4e726920-profile-202607240920-2-551a2c.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = --name=model_f6d203da4b4be6518c3b213b4e726920_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,Intercept,sigma,sd_1.1,sd_1.2,z_1.1.1,z_1.2.1,z_1.1.2,z_1.2.2,z_1.1.3,z_1.2.3,z_1.1.4,z_1.2.4,z_1.1.5,z_1.2.5,z_1.1.6,z_1.2.6,z_1.1.7,z_1.2.7,z_1.1.8,z_1.2.8,z_1.1.9,z_1.2.9,z_1.1.10,z_1.2.10,z_1.1.11,z_1.2.11,z_1.1.12,z_1.2.12,z_1.1.13,z_1.2.13,z_1.1.14,z_1.2.14,z_1.1.15,z_1.2.15,L_1.1.1,L_1.2.1,L_1.1.2,L_1.2.2,r_1.1.1,r_1.2.1,r_1.3.1,r_1.4.1,r_1.5.1,r_1.6.1,r_1.7.1,r_1.8.1,r_1.9.1,r_1.10.1,r_1.11.1,r_1.12.1,r_1.13.1,r_1.14.1,r_1.15.1,r_1.1.2,r_1.2.2,r_1.3.2,r_1.4.2,r_1.5.2,r_1.6.2,r_1.7.2,r_1.8.2,r_1.9.2,r_1.10.2,r_1.11.2,r_1.12.2,r_1.13.2,r_1.14.2,r_1.15.2,r_1_1.1,r_1_1.2,r_1_1.3,r_1_1.4,r_1_1.5,r_1_1.6,r_1_1.7,r_1_1.8,r_1_1.9,r_1_1.10,r_1_1.11,r_1_1.12,r_1_1.13,r_1_1.14,r_1_1.15,r_1_2.1,r_1_2.2,r_1_2.3,r_1_2.4,r_1_2.5,r_1_2.6,r_1_2.7,r_1_2.8,r_1_2.9,r_1_2.10,r_1_2.11,r_1_2.12,r_1_2.13,r_1_2.14,r_1_2.15,lprior,b_Intercept,Cor_1.1.1,Cor_1.2.1,Cor_1.1.2,Cor_1.2.2,cor_1.1
# Adaptation terminated
# Step size = 0.083368
# Diagonal elements of inverse mass matrix:
# 2.99525, 119.347, 0.00411936, 0.0755927, 0.0686229, 0.315596, 0.372171, 0.336551, 0.458407, 0.289187, 0.39795, 0.303086, 0.370276, 0.259611, 0.381903, 0.249253, 0.37494, 0.218804, 0.271965, 0.299838, 0.471053, 0.267451, 0.390779, 0.275719, 0.367886, 0.275144, 0.385393, 0.234453, 0.329299, 0.274087, 0.385722, 0.22157, 0.339599, 0.265757, 0.374686, 0.118604
-768.84468,0.99846555,0.083368045,6,63,0,789.50347,10.385594,305.49402,27.096906,33.731756,7.8843864,-0.32417716,1.3654814,-1.3711689,-1.154796,-2.2497548,-0.62976131,1.3779937,-1.2819524,-0.27115864,0.16910632,0.59446884,-0.094858131,-0.65692803,0.22018738,-0.76478104,2.3287628,-0.82612145,-0.25073526,-0.36164893,-0.54853895,0.775282,0.22503307,-0.76934371,0.48712667,-1.3594536,1.0092398,-0.3672444,0.43209673,0.41669086,0.090453466,1,-0.11474503,0,0.99339498,-10.935065,-46.251934,-75.888178,46.482147,-9.1466571,20.052478,-22.159336,-25.797407,-27.866527,-12.199053,26.151623,-25.951314,-45.856757,-12.387798,14.055714,10.988155,-7.804232,-2.8971458,-11.287311,1.5698087,-1.2807707,2.3188947,18.931485,-1.216449,-3.9691453,1.0611357,4.5113478,9.1345689,3.7165593,0.3314818,-10.935065,-46.251934,-75.888178,46.482147,-9.1466571,20.052478,-22.159336,-25.797407,-27.866527,-12.199053,26.151623,-25.951314,-45.856757,-12.387798,14.055714,10.988155,-7.804232,-2.8971458,-11.287311,1.5698087,-1.2807707,2.3188947,18.931485,-1.216449,-3.9691453,1.0611357,4.5113478,9.1345689,3.7165593,0.3314818,-23.316942,258.75885,1,-0.11474503,-0.11474503,1,-0.11474503
-761.502,0.9741564,0.083368045,6,63,0,784.58018,10.576632,300.60356,26.100481,20.765394,5.0009485,0.81723272,1.2015496,-2.2377493,-0.78951531,-1.7075706,-1.1209171,0.44794916,-1.268934,0.69643304,-0.55969909,0.20239046,-0.23846869,-0.82065178,0.77041694,1.6517135,1.7805317,-0.85234079,0.13142931,-0.12775329,-0.4028408,1.5140777,0.1127062,-0.21985909,0.49239664,-1.0976781,0.71283366,0.67052478,-0.93411756,-0.42916132,0.66884267,1,0.27475639,0,0.96151387,16.970159,-46.467745,-35.458376,9.3018407,14.461706,4.2027175,-17.041158,34.298482,-17.699192,-2.6528473,31.44042,-4.5654607,-22.793718,13.923711,-8.9117039,6.9005414,-6.8711324,-7.7361839,-5.4861445,-1.734374,-0.86857914,2.576925,10.831178,-0.53917717,-2.112591,2.6223529,2.0655843,1.9193909,-3.5703573,2.6264316,16.970159,-46.467745,-35.458376,9.3018407,14.461706,4.2027175,-17.041158,34.298482,-17.699192,-2.6528473,31.44042,-4.5654607,-22.793718,13.923711,-8.9117039,6.9005414,-6.8711324,-7.7361839,-5.4861445,-1.734374,-0.86857914,2.576925,10.831178,-0.53917717,-2.112591,2.6223529,2.0655843,1.9193909,-3.5703573,2.6264316,-23.04599,253.00872,1,0.27475639,0.27475639,1,0.27475639
-766.32973,0.97755796,0.083368045,6,63,0,785.68281,9.7003829,297.40021,24.639209,35.559401,5.2185368,-0.53111609,2.6839257,-1.464987,-0.67196083,-1.0245383,-0.80656674,0.18613198,-0.63909978,0.83552983,-1.1341457,0.41243337,-0.65357376,0.70211007,-0.69494025,1.3329953,1.4692503,-1.8366187,1.5034894,0.43247899,-0.78031905,0.80401625,0.48164892,-0.6505809,1.1371244,-0.85440107,1.3021279,-0.62835401,0.6331247,0.3842705,-0.17362078,1,0.23090608,0,0.97297604,-18.88617,-52.094063,-36.431969,6.6187417,29.710941,14.665884,24.966614,47.400514,-65.309061,15.378694,28.590337,-23.134267,-30.381991,-22.343893,13.664429,12.987673,-5.1771862,-5.3299121,-3.0207488,-4.7518307,-2.8215493,-2.6825301,9.0663835,5.4208738,-3.4409451,3.4144109,4.9898175,5.582023,2.4575363,-0.41851865,-18.88617,-52.094063,-36.431969,6.6187417,29.710941,14.665884,24.966614,47.400514,-65.309061,15.378694,28.590337,-23.134267,-30.381991,-22.343893,13.664429,12.987673,-5.1771862,-5.3299121,-3.0207488,-4.7518307,-2.8215493,-2.6825301,9.0663835,5.4208738,-3.4409451,3.4144109,4.9898175,5.582023,2.4575363,-0.41851865,-23.283745,253.74848,1,0.23090608,0.23090608,1,0.23090608
-774.34702,0.81975804,0.083368045,6,63,0,789.95984,13.54743,302.26329,27.51237,17.646994,6.1268585,0.4590391,0.49488214,-1.058383,-1.8100201,-1.5480409,-1.0363918,0.76798593,-1.7015753,0.2302736,-0.033075104,-0.072968844,-0.75831316,-0.78139813,1.3531653,2.0588594,-0.24414836,-0.90514588,0.038707311,0.18919733,-0.9753439,0.6743039,0.40760097,0.080128144,-0.04653071,-0.90267633,0.31536354,0.28456032,-0.73855991,-0.16065772,0.5015625,1,0.46865364,0,0.883382,8.1006602,-18.677278,-27.318268,13.552643,4.0636368,-1.2876808,-13.789328,36.332679,-15.973104,3.3387641,11.899437,1.4140209,-15.929524,5.0216343,-2.8351258,3.9965517,-12.835488,-10.054327,-7.0043567,0.48218748,-4.3137821,5.0801264,4.5903385,-2.3895151,-4.7356525,4.1422608,-0.02176288,-0.88506193,-3.1802703,2.2533266,8.1006602,-18.677278,-27.318268,13.552643,4.0636368,-1.2876808,-13.789328,36.332679,-15.973104,3.3387641,11.899437,1.4140209,-15.929524,5.0216343,-2.8351258,3.9965517,-12.835488,-10.054327,-7.0043567,0.48218748,-4.3137821,5.0801264,4.5903385,-2.3895151,-4.7356525,4.1422608,-0.02176288,-0.88506193,-3.1802703,2.2533266,-23.243934,241.29985,1,0.46865364,0.46865364,1,0.46865364
-771.81786,0.99965309,0.083368045,6,63,0,787.93405,12.728147,308.40706,27.735684,14.214167,6.6931947,0.80507382,0.65704128,-1.4227778,-1.8633885,-1.619863,-0.67343764,1.0549219,-1.0213427,-0.030191656,-0.2830481,0.35863271,0.28262385,-0.91484865,0.95502483,2.2884259,-0.14788724,-0.73829072,0.023769643,0.31768325,-1.0623196,0.45764805,0.6589859,0.11875297,0.042472397,-0.53264712,0.50908129,0.18421479,-0.45588859,-0.28946401,0.13076469,1,0.60934184,0,0.79290763,11.443454,-20.223602,-23.025002,14.994835,-0.42914923,5.0976652,-13.003811,32.528067,-10.494188,4.5156028,6.5050857,1.6879746,-7.5711351,2.6184597,-4.1144897,6.7704222,-15.69188,-10.180511,-1.1179136,-1.6252953,2.9625721,1.3372395,8.5483657,-2.8849295,-4.3421672,5.363786,0.70973193,0.52936651,-1.66813,-0.4865833,11.443454,-20.223602,-23.025002,14.994835,-0.42914923,5.0976652,-13.003811,32.528067,-10.494188,4.5156028,6.5050857,1.6879746,-7.5711351,2.6184597,-4.1144897,6.7704222,-15.69188,-10.180511,-1.1179136,-1.6252953,2.9625721,1.3372395,8.5483657,-2.8849295,-4.3421672,5.363786,0.70973193,0.52936651,-1.66813,-0.4865833,-23.398491,251.1304,1,0.60934184,0.60934184,1,0.60934184
-763.20519,1,0.083368045,6,63,0,780.95419,9.5486433,299.16604,27.041914,26.402524,5.0715228,0.54223998,0.94062726,-1.9770134,-0.41038504,-1.9073987,0.66816972,0.89729113,-1.4663093,0.011171408,-0.19283133,0.0088599806,0.84839746,-0.61117402,1.0255556,1.4447704,-0.07451032,-1.1452188,1.1165437,-0.1402687,-0.57093251,1.0249906,0.10921323,0.23222278,-0.24741457,-0.18385409,0.6000365,-0.11595877,0.014858776,0.11375363,0.20130066,1,0.52663322,0,0.85009261,14.316504,-52.198145,-50.360141,23.69075,0.29495336,0.23392585,-16.136537,38.145584,-30.236668,-3.7034476,27.06234,6.1312675,-4.8542121,-3.0616043,3.0033828,5.5035246,-7.0495498,-2.2136862,-3.9251325,-0.80150985,3.681329,2.7890978,3.5375059,1.7550273,-2.836075,3.2084253,-0.44644142,2.0958724,-0.24564634,1.1716772,14.316504,-52.198145,-50.360141,23.69075,0.29495336,0.23392585,-16.136537,38.145584,-30.236668,-3.7034476,27.06234,6.1312675,-4.8542121,-3.0616043,3.0033828,5.5035246,-7.0495498,-2.2136862,-3.9251325,-0.80150985,3.681329,2.7890978,3.5375059,1.7550273,-2.836075,3.2084253,-0.44644142,2.0958724,-0.24564634,1.1716772,-23.413823,256.19714,1,0.52663322,0.52663322,1,0.52663322
