# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = model_3b9369c454f7cc33f5312782bdce604d_model
# start_datetime = 2026-07-24 07:14:45 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/gw/hc72by314msbfbhm58gh0fgc0000gn/T/Rtmp7fDTmz/standata-15efa3ffd02b3.json
# init = 2 (Default)
# random
#   seed = 20260720
# output
#   file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_3b9369c454f7cc33f5312782bdce604d-202607240914-3-767156.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = 8 (Default)
#   profile_file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_3b9369c454f7cc33f5312782bdce604d-profile-202607240914-3-24f0ca.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = --name=model_3b9369c454f7cc33f5312782bdce604d_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,Intercept,sigma,lprior,b_Intercept
# Adaptation terminated
# Step size = 0.904537
# Diagonal elements of inverse mass matrix:
# 1.45421, 12.1857, 0.00300268
-961.19306,0.86815002,0.90453729,1,3,0,964.23359,10.211496,298.87324,48.692298,-14.788107,252.92151
-961.19306,0.35086884,0.90453729,1,3,0,967.29325,10.211496,298.87324,48.692298,-14.788107,252.92151
-961.52846,0.95533677,0.90453729,2,3,0,961.64066,10.356945,301.59703,46.502461,-14.746037,254.99078
-961.52846,0.51139403,0.90453729,2,3,0,965.50909,10.356945,301.59703,46.502461,-14.746037,254.99078
-962.19787,0.69691332,0.90453729,1,3,0,964.03745,10.832748,296.68608,51.196234,-14.845935,247.93872
-961.8996,0.79642747,0.90453729,2,3,0,965.39133,10.030351,299.69034,44.613732,-14.70444,254.55376
-961.41322,0.98207273,0.90453729,2,3,0,962.3259,11.365258,297.51199,46.802606,-14.76439,246.36833
-961.20489,0.99043209,0.90453729,2,3,0,961.58959,10.325246,296.67904,47.095568,-14.757959,250.21544
-964.77824,0.46047604,0.90453729,1,3,0,965.73855,10.175856,299.39916,41.428636,-14.642385,253.60781
-961.64783,0.90819563,0.90453729,2,3,0,965.99654,11.428606,301.15159,47.719362,-14.783284,249.72286
-961.50213,0.83514089,0.90453729,2,3,0,963.25904,9.6241112,296.20675,47.17303,-14.751905,252.89825
-961.67214,0.8139178,0.90453729,1,3,0,963.12702,11.505526,298.97787,49.350877,-14.81688,247.203
-961.11999,0.85747204,0.90453729,2,3,0,963.13586,10.552268,297.96101,46.668893,-14.751715,250.4758
-961.11999,0.49346417,0.90453729,1,3,0,965.08636,10.552268,297.96101,46.668893,-14.751715,250.4758
-961.11999,0.54750662,0.90453729,1,3,0,964.24126,10.552268,297.96101,46.668893,-14.751715,250.4758
-962.16075,0.87462378,0.90453729,2,3,0,962.18323,10.432831,298.60798,51.430412,-14.845442,251.66024
-961.62254,1,0.90453729,2,7,0,962.46136,10.703628,294.9086,46.980042,-14.760813,246.74227
-961.9979,0.85758205,0.90453729,2,3,0,962.94708,10.591549,302.71115,49.413652,-14.807231,255.04918
-961.2375,0.84701451,0.90453729,2,3,0,963.72141,9.7123743,298.15095,47.486831,-14.758581,254.44527
-961.69478,0.94451585,0.90453729,2,7,0,961.76064,11.686249,299.81459,48.558027,-14.803301,247.22647
-961.59861,0.95939398,0.90453729,2,3,0,962.32403,11.318403,300.93225,48.481649,-14.797114,249.99944
-962.35697,0.92275562,0.90453729,2,3,0,962.72215,10.502019,304.18969,48.317822,-14.784775,256.93061
-963.21009,0.54277793,0.90453729,1,3,0,967.52513,10.600772,293.54954,51.831399,-14.857407,245.84607
-963.19439,0.99198686,0.90453729,2,7,0,963.33498,10.158908,302.71894,43.731641,-14.688605,257.00385
-961.70564,1,0.90453729,2,3,0,963.16091,9.6654109,295.97584,49.181526,-14.792608,252.48149
-962.65978,0.90726824,0.90453729,2,7,0,963.31412,8.8994981,301.95104,49.971412,-14.799887,261.9033
-962.7771,0.87282598,0.90453729,2,3,0,964.56607,10.213932,303.26919,44.68322,-14.708424,257.30649
-962.77309,1,0.90453729,2,3,0,963.5385,10.070116,304.88633,47.028037,-14.75436,259.57081
-962.93492,0.9682423,0.90453729,2,3,0,963.81404,11.542897,292.8821,46.209681,-14.757016,240.93907
-962.78759,0.87111267,0.90453729,2,3,0,965.22503,10.865169,301.90663,43.933434,-14.700702,253.01336
-961.95885,1,0.90453729,2,3,0,963.4795,9.5711663,302.40995,46.929363,-14.746038,259.33971
-962.91961,0.93675085,0.90453729,2,3,0,963.2405,9.6783477,304.77168,49.173481,-14.792915,261.21911
-963.17859,0.95754577,0.90453729,2,7,0,964.17138,9.5730159,304.51692,45.621329,-14.720627,261.43835
-963.48056,0.99795387,0.90453729,2,7,0,963.65817,11.756205,292.03739,49.740976,-14.83104,239.13447
-962.2652,0.96834832,0.90453729,2,3,0,964.44048,10.429143,297.65515,51.581486,-14.848598,250.72401
-962.23107,1,0.90453729,2,7,0,962.68592,10.147943,300.41876,44.170326,-14.696894,254.75302
-961.89915,1,0.90453729,2,3,0,962.29578,9.9871476,300.07935,44.733529,-14.706351,255.13719
-963.16209,0.62522193,0.90453729,2,3,0,965.54425,10.736275,294.3097,43.765961,-14.697243,245.99646
-963.46366,0.91570583,0.90453729,2,3,0,965.39113,10.546269,290.70499,48.269739,-14.787773,243.24678
-963.20567,1,0.90453729,1,1,0,963.79693,10.887395,291.24008,47.950672,-14.784971,242.2468
-962.73868,1,0.90453729,2,3,0,963.33985,10.146777,304.88423,47.147252,-14.757604,259.22373
-961.65276,0.92863131,0.90453729,2,3,0,963.61796,9.4659019,301.14936,47.822813,-14.76257,258.5528
