# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = model_f6d203da4b4be6518c3b213b4e726920_model
# start_datetime = 2026-07-24 07:21:36 UTC
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.95
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/gw/hc72by314msbfbhm58gh0fgc0000gn/T/RtmpobtKPD/standata-f6804f74d2.json
# init = 2 (Default)
# random
#   seed = 1706049589
# output
#   file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_f6d203da4b4be6518c3b213b4e726920-202607240921-1-1bb8b8.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = 8 (Default)
#   profile_file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_f6d203da4b4be6518c3b213b4e726920-profile-202607240921-1-54b1b2.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = --name=model_f6d203da4b4be6518c3b213b4e726920_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,Intercept,sigma,sd_1.1,sd_1.2,z_1.1.1,z_1.2.1,z_1.1.2,z_1.2.2,z_1.1.3,z_1.2.3,z_1.1.4,z_1.2.4,z_1.1.5,z_1.2.5,z_1.1.6,z_1.2.6,z_1.1.7,z_1.2.7,z_1.1.8,z_1.2.8,z_1.1.9,z_1.2.9,z_1.1.10,z_1.2.10,z_1.1.11,z_1.2.11,z_1.1.12,z_1.2.12,z_1.1.13,z_1.2.13,z_1.1.14,z_1.2.14,z_1.1.15,z_1.2.15,L_1.1.1,L_1.2.1,L_1.1.2,L_1.2.2,r_1.1.1,r_1.2.1,r_1.3.1,r_1.4.1,r_1.5.1,r_1.6.1,r_1.7.1,r_1.8.1,r_1.9.1,r_1.10.1,r_1.11.1,r_1.12.1,r_1.13.1,r_1.14.1,r_1.15.1,r_1.1.2,r_1.2.2,r_1.3.2,r_1.4.2,r_1.5.2,r_1.6.2,r_1.7.2,r_1.8.2,r_1.9.2,r_1.10.2,r_1.11.2,r_1.12.2,r_1.13.2,r_1.14.2,r_1.15.2,r_1_1.1,r_1_1.2,r_1_1.3,r_1_1.4,r_1_1.5,r_1_1.6,r_1_1.7,r_1_1.8,r_1_1.9,r_1_1.10,r_1_1.11,r_1_1.12,r_1_1.13,r_1_1.14,r_1_1.15,r_1_2.1,r_1_2.2,r_1_2.3,r_1_2.4,r_1_2.5,r_1_2.6,r_1_2.7,r_1_2.8,r_1_2.9,r_1_2.10,r_1_2.11,r_1_2.12,r_1_2.13,r_1_2.14,r_1_2.15,lprior,b_Intercept,Cor_1.1.1,Cor_1.2.1,Cor_1.1.2,Cor_1.2.2,cor_1.1
# Adaptation terminated
# Step size = 0.0927427
# Diagonal elements of inverse mass matrix:
# 2.78463, 127.044, 0.0039714, 0.076333, 0.0709496, 0.301866, 0.388059, 0.354481, 0.555134, 0.28452, 0.406728, 0.283607, 0.396825, 0.260712, 0.333486, 0.204513, 0.345229, 0.199972, 0.365138, 0.28769, 0.511452, 0.283478, 0.450646, 0.274808, 0.401972, 0.222623, 0.346286, 0.260294, 0.42699, 0.234889, 0.413472, 0.272447, 0.404678, 0.265381, 0.403253, 0.133637
-775.56946,0.98260141,0.09274265,6,63,0,791.94983,11.468814,286.37125,29.627888,30.405544,3.4230266,0.48776223,2.3019653,-1.2101872,-2.1782847,-1.1179358,-0.89518759,0.46762721,0.11040778,0.74682564,-0.89994177,0.31748003,1.3812633,0.078154509,0.20559015,2.1262313,0.72677037,-0.48917353,0.13172024,1.6538365,-1.0606512,1.0920684,0.83655315,0.48611469,0.10555255,-0.40424596,0.95754687,1.0657472,-1.0595858,1.734969,-0.58668513,1,0.043626504,0,0.99904791,14.830676,-36.7964,-33.991446,14.21846,22.70764,9.6531531,2.3763303,64.64922,-14.873587,50.285798,33.204935,14.780581,-12.291318,32.404622,52.752675,7.9450261,-7.6299502,-3.2282801,0.44740192,-2.9660647,4.7710104,0.71474171,2.8029058,0.37740204,-3.3802053,3.0239011,0.43355898,3.2142198,-3.4643842,-1.7472357,14.830676,-36.7964,-33.991446,14.21846,22.70764,9.6531531,2.3763303,64.64922,-14.873587,50.285798,33.204935,14.780581,-12.291318,32.404622,52.752675,7.9450261,-7.6299502,-3.2282801,0.44740192,-2.9660647,4.7710104,0.71474171,2.8029058,0.37740204,-3.3802053,3.0239011,0.43355898,3.2142198,-3.4643842,-1.7472357,-23.221391,234.76158,1,0.043626504,0.043626504,1,0.043626504
-775.43709,0.98585874,0.09274265,6,63,0,797.94393,8.7511735,292.75713,28.947487,13.934458,4.6587044,0.70794729,1.5790496,-2.6171535,-0.19272748,-1.1771271,-1.5109366,0.34804399,-0.13518061,1.4049274,0.080626552,0.059854699,0.29526457,0.12093712,0.32539529,2.2400884,1.4930056,-0.59064233,0.81179275,-0.33750765,0.32945563,0.7417622,0.65288292,0.0013707354,0.32146475,1.1459752,-0.24427444,-0.72189509,0.48637639,0.52864233,0.83769479,1,0.48341507,0,0.87539127,9.8648615,-36.468614,-16.402627,4.8498043,19.576901,0.83404277,1.6851931,31.214418,-8.2302806,-4.702986,10.336054,0.019100455,15.968543,-10.059217,7.3663442,8.0340223,-6.6800388,-8.8128788,0.23253355,3.4928303,1.3389428,1.5993846,11.133635,1.9804659,0.58348549,4.3330937,1.3140811,1.5846394,0.35776372,4.6068268,9.8648615,-36.468614,-16.402627,4.8498043,19.576901,0.83404277,1.6851931,31.214418,-8.2302806,-4.702986,10.336054,0.019100455,15.968543,-10.059217,7.3663442,8.0340223,-6.6800388,-8.8128788,0.23253355,3.4928303,1.3389428,1.5993846,11.133635,1.9804659,0.58348549,4.3330937,1.3140811,1.5846394,0.35776372,4.6068268,-23.130146,253.37685,1,0.48341507,0.48341507,1,0.48341507
-778.92144,0.98706247,0.09274265,6,63,0,793.58278,10.966023,294.36596,28.975188,17.494676,3.5816595,1.2025952,1.3740383,-2.3626765,-1.6627379,-1.4474684,-0.48995579,1.1785375,-1.0698243,0.88827422,-1.4108136,-0.038206466,0.6428154,0.10152468,0.032265974,0.59664834,2.6866204,-0.53294342,-0.51446224,0.14352372,-0.67117372,0.22109129,2.4983679,0.50507693,0.40431489,-0.36897461,-0.015508334,-0.55531363,0.10889394,0.2855906,0.6866391,1,0.57522139,0,0.81799777,21.039014,-41.334261,-25.322991,20.618131,15.54007,-0.66840975,1.7761415,10.43817,-9.3236727,2.510901,3.8679205,8.8361574,-6.4550914,-9.7150321,4.9963152,6.5032865,-9.7391697,-4.4176101,-0.70628148,-2.3033223,1.8045991,0.30369846,9.1004754,-2.6052613,-1.6707034,7.7751949,2.2251409,-0.80561506,-0.82504703,2.6000953,21.039014,-41.334261,-25.322991,20.618131,15.54007,-0.66840975,1.7761415,10.43817,-9.3236727,2.510901,3.8679205,8.8361574,-6.4550914,-9.7150321,4.9963152,6.5032865,-9.7391697,-4.4176101,-0.70628148,-2.3033223,1.8045991,0.30369846,9.1004754,-2.6052613,-1.6707034,7.7751949,2.2251409,-0.80561506,-0.82504703,2.6000953,-23.339212,245.01885,1,0.57522139,0.57522139,1,0.57522139
-766.65926,0.9777373,0.09274265,6,63,0,789.15684,11.767491,300.62708,26.003001,25.555421,5.2526301,-0.65874171,1.8962769,-1.22153,-1.1097566,-1.4793322,-0.57105946,0.24002132,-0.82334505,0.2330732,-0.55506415,0.49217924,-0.3941658,-0.30163999,0.30217148,1.7572239,0.34777047,-1.422444,0.80603767,0.070771686,-0.42790165,1.2579701,-0.072817908,-0.15048868,0.16822331,-1.6685408,1.0861186,-0.003800269,-0.88233278,0.29491471,0.015063185,1,0.20447801,0,0.97887116,-16.834422,-31.216714,-37.804957,6.133846,5.9562838,12.577848,-7.708537,44.906598,-36.351155,1.8086002,32.147956,-3.8458016,-42.640262,-0.097117474,7.5366697,9.0424686,-7.0179589,-4.5250596,-3.9755563,-2.6036129,-1.4980381,1.2296838,3.6754551,2.6165899,-2.1241076,0.97671538,0.70331309,3.7923481,-4.5407264,0.39420196,-16.834422,-31.216714,-37.804957,6.133846,5.9562838,12.577848,-7.708537,44.906598,-36.351155,1.8086002,32.147956,-3.8458016,-42.640262,-0.097117474,7.5366697,9.0424686,-7.0179589,-4.5250596,-3.9755563,-2.6036129,-1.4980381,1.2296838,3.6754551,2.6165899,-2.1241076,0.97671538,0.70331309,3.7923481,-4.5407264,0.39420196,-23.123877,247.67337,1,0.20447801,0.20447801,1,0.20447801
-773.68155,0.9889439,0.09274265,6,63,0,790.26204,9.7521355,300.46406,30.34109,21.208329,3.7110894,1.4670968,0.57557129,-2.0068998,-0.8225845,-1.8853682,-1.470676,0.92375324,-2.0233001,1.0586324,-1.0069767,-0.13897953,0.28557818,-0.20090618,0.031292849,1.225745,2.8627686,-0.64165607,-0.8483795,-0.096980869,-0.70143307,0.40422762,1.1442181,0.30014736,0.29132141,0.013854075,0.12633013,-0.011566782,0.59610394,0.59116069,0.6054122,1,0.38060336,0,0.92473839,31.11467,-42.56299,-39.98551,19.591263,22.451823,-2.9475236,-4.2608843,25.996003,-13.608453,-2.0568022,8.5729923,6.365624,0.29382178,-0.24531211,12.53753,4.0474433,-5.6575864,-7.7100406,-5.6387765,-1.9604607,0.78374137,-0.17638016,11.555719,-3.8177666,-2.5441497,4.4976652,1.423697,0.45310629,2.0293641,2.9126323,31.11467,-42.56299,-39.98551,19.591263,22.451823,-2.9475236,-4.2608843,25.996003,-13.608453,-2.0568022,8.5729923,6.365624,0.29382178,-0.24531211,12.53753,4.0474433,-5.6575864,-7.7100406,-5.6387765,-1.9604607,0.78374137,-0.17638016,11.555719,-3.8177666,-2.5441497,4.4976652,1.423697,0.45310629,2.0293641,2.9126323,-23.182541,256.57945,1,0.38060336,0.38060336,1,0.38060336
-781.79782,0.97571434,0.09274265,6,63,0,793.91619,13.05193,309.73543,26.953355,15.817767,5.1536925,-0.29059521,2.4761207,-1.7282133,-1.8578941,-1.7142309,0.080717284,0.23799935,0.063710271,-0.25462263,-0.16575064,-0.0078515791,-0.44507642,-0.71796619,0.51509164,1.8278772,-0.62838114,-0.93596117,1.4677171,-0.098417327,-0.48850023,0.99200777,-0.6722939,-0.11231268,-0.16721818,-1.5153777,1.8862661,-0.34942663,-1.0219187,0.62810994,-0.73949215,1,0.85410214,0,0.52010531,-4.5965674,-27.336476,-27.115306,3.7646183,-4.0275616,-0.12419445,-11.356622,28.912936,-14.804816,-1.5567424,15.691348,-1.7765359,-23.969892,-5.5271491,9.9352969,5.3580135,-12.58723,-7.3293073,1.2183937,-1.5650812,-1.2275717,-1.7796451,6.3615606,-0.18573373,-1.7426181,2.564541,-0.94259781,-1.6142925,-4.2773141,0.78262042,-4.5965674,-27.336476,-27.115306,3.7646183,-4.0275616,-0.12419445,-11.356622,28.912936,-14.804816,-1.5567424,15.691348,-1.7765359,-23.969892,-5.5271491,9.9352969,5.3580135,-12.58723,-7.3293073,1.2183937,-1.5650812,-1.2275717,-1.7796451,6.3615606,-0.18573373,-1.7426181,2.564541,-0.94259781,-1.6142925,-4.2773141,0.78262042,-24.233319,251.00175,1,0.85410214,0.85410214,1,0.85410214
