# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = model_f6d203da4b4be6518c3b213b4e726920_model
# start_datetime = 2026-07-24 07:21:38 UTC
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.95
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/gw/hc72by314msbfbhm58gh0fgc0000gn/T/RtmpobtKPD/standata-f68050ab9498.json
# init = 2 (Default)
# random
#   seed = 2042926686
# output
#   file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_f6d203da4b4be6518c3b213b4e726920-202607240921-2-5b64e4.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = 8 (Default)
#   profile_file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_f6d203da4b4be6518c3b213b4e726920-profile-202607240921-2-213224.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = --name=model_f6d203da4b4be6518c3b213b4e726920_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,Intercept,sigma,sd_1.1,sd_1.2,z_1.1.1,z_1.2.1,z_1.1.2,z_1.2.2,z_1.1.3,z_1.2.3,z_1.1.4,z_1.2.4,z_1.1.5,z_1.2.5,z_1.1.6,z_1.2.6,z_1.1.7,z_1.2.7,z_1.1.8,z_1.2.8,z_1.1.9,z_1.2.9,z_1.1.10,z_1.2.10,z_1.1.11,z_1.2.11,z_1.1.12,z_1.2.12,z_1.1.13,z_1.2.13,z_1.1.14,z_1.2.14,z_1.1.15,z_1.2.15,L_1.1.1,L_1.2.1,L_1.1.2,L_1.2.2,r_1.1.1,r_1.2.1,r_1.3.1,r_1.4.1,r_1.5.1,r_1.6.1,r_1.7.1,r_1.8.1,r_1.9.1,r_1.10.1,r_1.11.1,r_1.12.1,r_1.13.1,r_1.14.1,r_1.15.1,r_1.1.2,r_1.2.2,r_1.3.2,r_1.4.2,r_1.5.2,r_1.6.2,r_1.7.2,r_1.8.2,r_1.9.2,r_1.10.2,r_1.11.2,r_1.12.2,r_1.13.2,r_1.14.2,r_1.15.2,r_1_1.1,r_1_1.2,r_1_1.3,r_1_1.4,r_1_1.5,r_1_1.6,r_1_1.7,r_1_1.8,r_1_1.9,r_1_1.10,r_1_1.11,r_1_1.12,r_1_1.13,r_1_1.14,r_1_1.15,r_1_2.1,r_1_2.2,r_1_2.3,r_1_2.4,r_1_2.5,r_1_2.6,r_1_2.7,r_1_2.8,r_1_2.9,r_1_2.10,r_1_2.11,r_1_2.12,r_1_2.13,r_1_2.14,r_1_2.15,lprior,b_Intercept,Cor_1.1.1,Cor_1.2.1,Cor_1.1.2,Cor_1.2.2,cor_1.1
# Adaptation terminated
# Step size = 0.0928145
# Diagonal elements of inverse mass matrix:
# 3.43369, 120.297, 0.00453431, 0.0736259, 0.0540799, 0.272956, 0.382558, 0.252319, 0.371196, 0.369521, 0.369351, 0.288417, 0.22661, 0.27223, 0.24174, 0.307999, 0.270605, 0.277159, 0.307593, 0.328275, 0.397638, 0.252955, 0.29861, 0.272343, 0.284527, 0.267785, 0.276327, 0.284042, 0.33143, 0.314755, 0.261941, 0.248456, 0.32315, 0.27483, 0.266369, 0.102851
-742.42526,0.99156768,0.092814541,6,63,0,763.70663,7.9837741,286.66736,22.677327,21.370495,8.5741384,-1.6249804,-0.69247993,-2.0901806,-0.024680378,1.3880941,-0.69694642,0.18354527,0.41541816,0.44722004,0.22024865,-0.1644555,0.45631682,-0.18739083,-0.8060893,2.1515851,0.594455,-0.43159132,0.22408124,-0.90035494,1.5317809,0.78138123,-0.417039,1.4771019,0.54595733,0.28128308,0.22270469,-0.060268831,0.63735529,0.3826545,-0.00037358769,1,0.17833351,0,0.9839701,-34.726635,-44.668195,29.664258,3.9224532,9.5573136,-3.5144955,-4.0046349,45.980439,-9.2233202,-19.241031,16.698504,31.5664,6.0111588,-1.2879748,8.177516,-8.3269288,-3.4042244,-3.7574511,3.7854077,2.5419954,3.5983445,-7.0872614,8.3051305,1.2305779,11.546476,-2.3236554,6.8646478,2.3089893,5.2850183,0.58194837,-34.726635,-44.668195,29.664258,3.9224532,9.5573136,-3.5144955,-4.0046349,45.980439,-9.2233202,-19.241031,16.698504,31.5664,6.0111588,-1.2879748,8.177516,-8.3269288,-3.4042244,-3.7574511,3.7854077,2.5419954,3.5983445,-7.0872614,8.3051305,1.2305779,11.546476,-2.3236554,6.8646478,2.3089893,5.2850183,0.58194837,-22.997054,250.74037,1,0.17833351,0.17833351,1,0.17833351
-745.7413,0.72407305,0.092814541,6,63,0,760.49226,8.621269,280.90726,24.356718,27.065056,5.0475694,-0.89559926,-1.2512454,-1.1083638,-0.62683413,1.2780537,-0.85470368,1.2968122,-0.78297349,1.3669274,-0.78964001,0.32373433,0.43048806,0.7716287,-2.176803,1.0310152,2.4042873,-0.42312716,0.35812999,0.19464785,1.4030385,0.17636281,-0.026689338,1.0991132,0.99880572,0.11640319,0.7214584,-0.75135928,1.9542385,0.24305559,0.1483941,1,0.14779346,0,0.98901825,-24.239444,-29.997929,34.590596,35.098296,36.995967,8.7618877,20.884174,27.904483,-11.45196,5.2681548,4.7732692,29.74756,3.1504588,-20.335581,6.5783131,-6.9145053,-3.9560796,-3.3133738,-2.9412929,-2.9222674,2.390561,-10.291268,12.771669,1.4721825,7.149369,-0.001670607,5.8061122,3.6884566,9.1953163,0.92212277,-24.239444,-29.997929,34.590596,35.098296,36.995967,8.7618877,20.884174,27.904483,-11.45196,5.2681548,4.7732692,29.74756,3.1504588,-20.335581,6.5783131,-6.9145053,-3.9560796,-3.3133738,-2.9412929,-2.9222674,2.390561,-10.291268,12.771669,1.4721825,7.149369,-0.001670607,5.8061122,3.6884566,9.1953163,0.92212277,-23.078987,242.11155,1,0.14779346,0.14779346,1,0.14779346
-751.73093,0.94296596,0.092814541,6,63,0,764.56565,8.094655,262.65843,23.700669,30.133705,7.5730048,-0.75715166,-0.22295328,-1.0931103,-0.058681884,1.3816697,-1.1156185,1.3057398,-0.36895375,0.93635169,0.18481041,0.38438514,0.71122404,0.1434493,-0.9698699,2.483811,0.51445309,-0.50764245,0.8767662,0.47730388,1.4255027,1.0196759,-0.74015124,1.4603685,0.720704,1.5911353,-0.48388691,-0.48662794,1.6730499,0.72469618,0.15644663,1,0.28039035,0,0.95988606,-22.815785,-32.939464,41.634828,39.346779,28.215746,11.582949,4.3226591,74.84643,-15.297148,14.382935,30.726613,44.006313,47.946801,-14.663903,21.837781,-3.2284307,-2.7476792,-5.1758443,0.090597987,3.3316746,5.9862477,-6.7455995,9.0137916,5.2954812,11.375801,-3.2151463,8.3398998,-0.13886868,11.128466,2.6760633,-22.815785,-32.939464,41.634828,39.346779,28.215746,11.582949,4.3226591,74.84643,-15.297148,14.382935,30.726613,44.006313,47.946801,-14.663903,21.837781,-3.2284307,-2.7476792,-5.1758443,0.090597987,3.3316746,5.9862477,-6.7455995,9.0137916,5.2954812,11.375801,-3.2151463,8.3398998,-0.13886868,11.128466,2.6760633,-23.284146,226.23248,1,0.28039035,0.28039035,1,0.28039035
-750.42486,0.9362849,0.092814541,6,63,0,773.66597,8.6480687,277.87348,25.441458,24.22967,9.368713,-0.81767069,-1.1264123,-0.81928316,-0.32906777,1.0195968,-0.71222255,1.0008092,-0.35586833,1.161687,-0.43801982,0.40086457,0.45539318,0.65785338,-1.3836907,1.6959123,1.0126451,-0.33378151,-0.0030913614,-0.015989719,1.0721416,1.1397946,-0.65877829,1.1412552,0.49455333,1.1156982,-0.15153166,-0.14222793,0.78895784,1.2541197,-0.32935972,1,0.28730497,0,0.95783916,-19.811891,-19.850961,24.704494,24.249278,28.147292,9.7128165,15.93957,41.091395,-8.0874159,-0.38742563,27.616848,27.652237,27.033001,-3.4461359,30.386908,-12.309015,-5.1582084,-3.64686,-0.49960685,-0.80378029,5.1655692,-10.646124,13.652043,-0.92617328,9.5780594,-2.8437323,7.5098744,1.6432974,6.6970552,0.4201042,-19.811891,-19.850961,24.704494,24.249278,28.147292,9.7128165,15.93957,41.091395,-8.0874159,-0.38742563,27.616848,27.652237,27.033001,-3.4461359,30.386908,-12.309015,-5.1582084,-3.64686,-0.49960685,-0.80378029,5.1655692,-10.646124,13.652043,-0.92617328,9.5780594,-2.8437323,7.5098744,1.6432974,6.6970552,0.4201042,-23.200972,238.95717,1,0.28730497,0.28730497,1,0.28730497
-748.97189,1,0.092814541,6,63,0,768.862,8.4383015,284.23614,25.832734,25.8046,4.1011607,-1.7707054,-0.53305003,-1.2710004,-0.16491672,1.3460307,-1.4938464,0.4093606,0.80024482,0.72193206,0.7859796,0.58902119,0.58188413,-0.34188598,-1.8797828,1.8060211,1.4818818,-0.94135153,1.4675598,0.12665091,1.4348612,-0.015276384,-0.02894466,0.92873243,0.8135236,0.037388151,1.0605615,-0.46767963,1.7372935,0.19792749,0.23008398,1,0.43472154,0,0.90056493,-45.692344,-32.797656,34.733783,10.563386,18.629168,15.199456,-8.8222308,46.603652,-24.291199,3.2681761,-0.39420097,23.965569,0.96478627,-12.068286,5.1074398,-5.1256714,-2.8751165,-3.1175266,3.6854272,4.1900127,3.1992525,-7.5522532,8.6930131,3.7419281,5.5252622,-0.13413879,4.6604393,3.983695,5.5826443,1.2026609,-45.692344,-32.797656,34.733783,10.563386,18.629168,15.199456,-8.8222308,46.603652,-24.291199,3.2681761,-0.39420097,23.965569,0.96478627,-12.068286,5.1074398,-5.1256714,-2.8751165,-3.1175266,3.6854272,4.1900127,3.1992525,-7.5522532,8.6930131,3.7419281,5.5252622,-0.13413879,4.6604393,3.983695,5.5826443,1.2026609,-23.244215,246.26379,1,0.43472154,0.43472154,1,0.43472154
-748.57034,0.97555124,0.092814541,5,63,0,763.27083,8.4768622,285.8372,22.862543,37.698491,4.8165681,-1.4020825,-0.36426983,-1.542276,0.19898818,1.1003455,-1.0375711,0.1080047,0.35733422,0.75717607,-0.5071668,-0.42955012,0.86161238,0.2510773,-2.0263532,0.91652578,2.8599168,-0.57349397,0.45566854,-0.23351739,1.628154,0.47789216,-0.46251159,1.102701,0.75111405,0.2645582,1.1077471,-0.83860569,1.6001218,0.35838283,-0.12113501,1,-0.12910756,0,0.9916306,-52.856393,-58.141479,41.481367,4.0716143,28.544395,-16.193391,9.4652353,34.551639,-21.619857,-8.8032531,18.015813,41.570165,9.9734448,-31.614169,13.510492,-0.86795357,1.9094911,-5.6399614,1.6395565,-2.8932126,4.3823996,-9.834516,13.089749,2.53302,7.921695,-2.5062536,2.9017926,5.1263669,8.164083,-0.80143415,-52.856393,-58.141479,41.481367,4.0716143,28.544395,-16.193391,9.4652353,34.551639,-21.619857,-8.8032531,18.015813,41.570165,9.9734448,-31.614169,13.510492,-0.86795357,1.9094911,-5.6399614,1.6395565,-2.8932126,4.3823996,-9.834516,13.089749,2.53302,7.921695,-2.5062536,2.9017926,5.1263669,8.164083,-0.80143415,-23.242307,247.69132,1,-0.12910756,-0.12910756,1,-0.12910756
